ID,SMILES,act_mean,Type
CHEMBL2397053,CN1C[C@@H](c2ccc(-c3ccc4c(c3)OC[C@H]3[C@H](Cn5ccnn5)OC(=O)N43)cn2)OC1=O,0.75,1
CHEMBL2397054,O=C1O[C@@H](Cn2ccnn2)[C@@H]2COc3cc(-c4ccc(CO)nc4)ccc3N12,1.5,1
CHEMBL2397055,CC(O)c1ccc(-c2ccc3c(c2)OC[C@H]2[C@H](Cn4ccnn4)OC(=O)N32)cn1,1,1
CHEMBL2397056,CC(=O)c1ccc(-c2ccc3c(c2)OC[C@H]2[C@H](Cn4ccnn4)OC(=O)N32)cn1,0.5,1
CHEMBL2397059,O=C1O[C@@H](Cn2ccnn2)[C@@H]2COc3cc(-c4ccc(Cn5cncn5)nc4)ccc3N12,0.5,1
CHEMBL2397060,O=C1O[C@@H](Cn2ccnn2)[C@@H]2COc3cc(-c4ccc(Cn5ncnn5)nc4)ccc3N12,1,1
CHEMBL2397061,O=C1O[C@@H](Cn2ccnn2)[C@@H]2COc3cc(-c4ccc(Cn5cnnn5)nc4)ccc3N12,2,1
CHEMBL2397062,N#Cc1ccc(-c2ccc3c(c2)OC[C@H]2[C@H](Cn4ccnn4)OC(=O)N32)cn1,0.25,1
CHEMBL2397063,Cn1nnnc1-c1ccc(-c2ccc3c(c2)OC[C@H]2[C@H](Cn4ccnn4)OC(=O)N32)cn1,1.5,1
CHEMBL2397064,Cn1nnc(-c2ccc(-c3ccc4c(c3)OC[C@H]3[C@H](Cn5ccnn5)OC(=O)N43)cn2)n1,2,1
CHEMBL2397065,Cc1nc(-c2ccc(-c3ccc4c(c3)OC[C@H]3[C@H](Cn5ccnn5)OC(=O)N43)cn2)no1,2,1
CHEMBL2397066,O=C1O[C@@H](Cn2ccnn2)[C@@H]2COc3cc(-c4ccc(-n5cc(CO)oc5=O)nc4)ccc3N12,0.75,1
CHEMBL239763,CCNC(=S)NNC(=O)Cn1c(=O)oc2ccc(C)cc21,256,0
CHEMBL2397763,COc1cc2c(=O)c3ccccc3oc2cc1O,57.6,0
CHEMBL2398191,CC(=O)Oc1c(C)nc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c2c1COC(C)(C)OC2,100,0
CHEMBL2398192,Cc1nc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(CO)c(CO)c1O,1000,0
CHEMBL2398193,Cc1nc(CO)c(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(CO)c1O,1000,0
CHEMBL2398202,Cc1ncc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c2c1OC(C)(C)OC2,1000,0
CHEMBL2398203,Cc1ncc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(CO)c1O,1000,0
CHEMBL239862,CCCCNc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1,6.22,1
CHEMBL2398661,O=C(COc1ccccc1)NCCSc1c[nH]c2ccccc12,86,0
CHEMBL239883,O=C(N/N=C/c1ccc([N+](=O)[O-])s1)c1ccccc1,3.9,1
CHEMBL239907,COc1cc(OC)c(C2CCN(C)CC2)c(O)c1C(=O)/C=C/c1ccc(N(C)C)cc1,10.6135,1
CHEMBL239909,O=C(N/N=C/c1ccc([N+](=O)[O-])s1)c1ccc(Cl)cc1,1.09,1
CHEMBL240072,CCCCc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1,12.7,1
CHEMBL240073,CCc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1,5.8,1
CHEMBL240104,C[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](N)C[C@H](N)[C@H]2O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O)[C@@H](O)[C@@H]1N,5.14272,1
CHEMBL240163,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.195,1
CHEMBL24018,OCC#Cc1ccc2c(c1)[C@H]1OCC[C@H]1[C@@H](c1c[nH]c3ccc(Br)cc13)N2,3.13,1
CHEMBL2401850,O=C(O)[C@H](Cc1ccccc1)N1C(=O)/C(=C/c2cc3cc(OCc4ccc(Cl)cc4)ccc3nc2Cl)SC1=S,3.333333,1
CHEMBL2401851,O=C(O)[C@H](Cc1ccccc1)N1C(=O)/C(=C/c2cc3cc(OCc4ccccc4F)ccc3nc2Cl)SC1=S,13.166667,1
CHEMBL2401852,O=C(O)[C@H](Cc1ccccc1)N1C(=O)/C(=C/c2cc3cc(OCc4cccc(F)c4)ccc3nc2Cl)SC1=S,12.333333,1
CHEMBL2401867,O=[N+]([O-])c1cncn1CCN(CCBr)Cc1ccc(Cl)c(Cl)c1,32,1
CHEMBL2401868,O=[N+]([O-])c1cncn1CCN(CCBr)Cc1ccccc1Cl,12,1
CHEMBL2401869,O=[N+]([O-])c1cncn1CCN(CCBr)Cc1cccc(Cl)c1,40,0
CHEMBL2401870,O=[N+]([O-])c1cncn1CCN(CCBr)Cc1ccc(Cl)cc1,96,0
CHEMBL2401882,Cc1ncc([N+](=O)[O-])n1CCN(CCBr)Cc1ccc(F)cc1F,40,0
CHEMBL2401883,O=[N+]([O-])c1cn(CCN(CCBr)Cc2ccc(F)cc2F)cn1,48,0
CHEMBL2401884,O=[N+]([O-])c1cn(CCN(CCBr)Cc2ccc(Cl)c(Cl)c2)cn1,48,0
CHEMBL2401885,O=[N+]([O-])c1cn(CCN(CCBr)Cc2ccccc2Cl)cn1,40,0
CHEMBL2401886,O=[N+]([O-])c1cn(CCN(CCBr)Cc2cccc(Cl)c2)cn1,96,0
CHEMBL2401887,O=[N+]([O-])c1cn(CCN(CCBr)Cc2ccc(Cl)cc2)cn1,96,0
CHEMBL2401888,O=[N+]([O-])c1cncn1CCN(CCBr)Cc1ccc(F)cc1F,32,1
CHEMBL2401913,O=C(O)[C@H](Cc1ccccc1)N1C(=O)/C(=C/c2cc3cc(OCc4ccc(F)cc4)ccc3nc2Cl)SC1=S,7.666667,1
CHEMBL2401914,Cc1ccc(COc2ccc3nc(Cl)c(/C=C4\SC(=S)N([C@@H](Cc5ccccc5)C(=O)O)C4=O)cc3c2)cc1,3.333333,1
CHEMBL2401915,CCC(C)[C@@H](C(=O)O)N1C(=O)/C(=C/c2cc3cc(OCc4ccccc4Cl)ccc3nc2Cl)SC1=S,13.166667,1
CHEMBL2401916,CCC(C)[C@@H](C(=O)O)N1C(=O)/C(=C/c2cc3cc(OCc4cccc(Cl)c4)ccc3nc2Cl)SC1=S,2,1
CHEMBL2401917,CCC(C)[C@@H](C(=O)O)N1C(=O)/C(=C/c2cc3cc(OCc4ccc(Cl)cc4)ccc3nc2Cl)SC1=S,3,1
CHEMBL2401918,CCC(C)[C@@H](C(=O)O)N1C(=O)/C(=C/c2cc3cc(OCc4ccccc4F)ccc3nc2Cl)SC1=S,7.166667,1
CHEMBL2401919,CCC(C)[C@@H](C(=O)O)N1C(=O)/C(=C/c2cc3cc(OCc4cccc(F)c4)ccc3nc2Cl)SC1=S,7.833333,1
CHEMBL2401920,CCC(C)[C@@H](C(=O)O)N1C(=O)/C(=C/c2cc3cc(OCc4ccc(F)cc4)ccc3nc2Cl)SC1=S,2,1
CHEMBL2401921,CCC(C)[C@@H](C(=O)O)N1C(=O)/C(=C/c2cc3cc(OCc4ccc(C)cc4)ccc3nc2Cl)SC1=S,2.666667,1
CHEMBL2401922,CC(C)C[C@@H](C(=O)O)N1C(=O)/C(=C/c2cc3cc(OCc4ccccc4Cl)ccc3nc2Cl)SC1=S,2.833333,1
CHEMBL2401923,CC(C)C[C@@H](C(=O)O)N1C(=O)/C(=C/c2cc3cc(OCc4cccc(Cl)c4)ccc3nc2Cl)SC1=S,12.5,1
CHEMBL2401924,CC(C)C[C@@H](C(=O)O)N1C(=O)/C(=C/c2cc3cc(OCc4ccc(Cl)cc4)ccc3nc2Cl)SC1=S,2,1
CHEMBL2401925,CC(C)C[C@@H](C(=O)O)N1C(=O)/C(=C/c2cc3cc(OCc4ccc(F)cc4)ccc3nc2Cl)SC1=S,3.833333,1
CHEMBL2401926,Cc1ccc(COc2ccc3nc(Cl)c(/C=C4\SC(=S)N([C@@H](CC(C)C)C(=O)O)C4=O)cc3c2)cc1,3.5,1
CHEMBL2401927,O=C(O)[C@H](Cc1ccccc1)N1C(=O)/C(=C/c2cc3cc(OCc4ccccc4Cl)ccc3nc2Cl)SC1=S,13.333333,1
CHEMBL2401928,O=C(O)[C@H](Cc1ccccc1)N1C(=O)/C(=C/c2cc3cc(OCc4cccc(Cl)c4)ccc3nc2Cl)SC1=S,13.333333,1
CHEMBL2401944,C/C(=N\NC(=O)CC#N)c1ccc(N2CCOCC2)cc1,40,0
CHEMBL2402118,C=CCn1c(=O)c(C2C(C(=O)OC)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CCC3)cc2ccccc21,125,0
CHEMBL2402119,C=CCn1c(=O)c(C2C(C(=O)OCC)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CCC3)cc2ccccc21,250,0
CHEMBL2402120,C=CCn1c(=O)c(C2C(C(=O)OC(C)C)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CCC3)cc2ccccc21,500,0
CHEMBL2402121,C=CCn1c(=O)c(C2C(C(=O)OC)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CC(C)(C)C3)cc2ccccc21,200,0
CHEMBL2402122,C=CCn1c(=O)c(C2C(C(=O)OCC)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CC(C)(C)C3)cc2ccccc21,250,0
CHEMBL2402123,C=CCn1c(=O)c(C2C(C(=O)OC(C)C)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CC(C)(C)C3)cc2ccccc21,500,0
CHEMBL2402124,C=CCn1c(=O)c(C2C(C(=O)OC)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CCC3)cc2cc(C)ccc21,500,0
CHEMBL2402125,C=CCn1c(=O)c(C2C(C(=O)OCC)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CCC3)cc2cc(C)ccc21,100,0
CHEMBL2402126,C=CCn1c(=O)c(C2C(C(=O)OC(C)C)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CCC3)cc2cc(C)ccc21,500,0
CHEMBL2402127,C=CCn1c(=O)c(C2C(C(=O)OC)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CC(C)(C)C3)cc2cc(C)ccc21,500,0
CHEMBL2402128,C=CCn1c(=O)c(C2C(C(=O)OCC)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CC(C)(C)C3)cc2cc(C)ccc21,125,0
CHEMBL2402129,C=CCn1c(=O)c(C2C(C(=O)OC(C)C)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CC(C)(C)C3)cc2cc(C)ccc21,500,0
CHEMBL2402130,C=CCn1c(=O)c(C2C(C(=O)OC)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CCC3)cc2cc(OC)ccc21,200,0
CHEMBL2402131,C=CCn1c(=O)c(C2C(C(=O)OCC)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CCC3)cc2cc(OC)ccc21,125,0
CHEMBL2402132,C=CCn1c(=O)c(C2C(C(=O)OC(C)C)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CCC3)cc2cc(OC)ccc21,250,0
CHEMBL2402133,C=CCn1c(=O)c(C2C(C(=O)OC)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CC(C)(C)C3)cc2cc(OC)ccc21,250,0
CHEMBL2402134,C=CCn1c(=O)c(C2C(C(=O)OCC)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CC(C)(C)C3)cc2cc(OC)ccc21,200,0
CHEMBL2402136,C=CCn1c(=O)c(C2C(C(=O)OC)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CCC3)cc2cc(Cl)ccc21,250,0
CHEMBL2402137,C=CCn1c(=O)c(C2C(C(=O)OCC)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CCC3)cc2cc(Cl)ccc21,100,0
CHEMBL2402138,C=CCn1c(=O)c(C2C(C(=O)OC(C)C)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CCC3)cc2cc(Cl)ccc21,200,0
CHEMBL2402139,C=CCn1c(=O)c(C2C(C(=O)OC)=C(N)N(NC(=O)c3ccncc3)C3=C2C(=O)CC(C)(C)C3)cc2cc(Cl)ccc21,200,0
CHEMBL240219,N#Cc1ccc(NC(=O)c2cc(-c3ccccc3)on2)c(C(=O)O)c1,4.125,1
CHEMBL240220,N#Cc1ccc(NC(=O)c2coc(-c3ccccc3)n2)c(C(=O)O)c1,64,0
CHEMBL240231,N#Cc1ccc(NC(=O)c2nc(-c3ccccc3)cs2)c(C(=O)O)c1,20,1
CHEMBL240232,N#Cc1ccc(NC(=O)c2ncc(-c3ccccc3)o2)c(C(=O)O)c1,4.25,1
CHEMBL240233,N#Cc1ccc(NC(=O)c2cc(-c3ccccc3)no2)c(C(=O)O)c1,4.25,1
CHEMBL2402738,Cc1noc(-c2ccc(N3CC(CI)OC3=O)cc2)n1,41.666667,0
CHEMBL2402739,Cc1noc(-c2ccc(N3CC(CI)OC3=O)cc2F)n1,50,0
CHEMBL2402742,CC(=O)NCC1CN(c2ccc(-c3nc(C)no3)cc2)C(=O)O1,7.82,1
CHEMBL2402743,CC(=O)NCC1CN(c2ccc(-c3nc(C)no3)c(F)c2)C(=O)O1,7.82,1
CHEMBL2402744,CC(=S)NCC1CN(c2ccc(-c3nc(C)no3)cc2)C(=O)O1,1.9825,1
CHEMBL2402745,CC(=S)NCC1CN(c2ccc(-c3nc(C)no3)c(F)c2)C(=O)O1,1.4,1
CHEMBL240281,CCCCC(C)Cc1cccc(O)c1C(=O)O,50,0
CHEMBL240283,O=C(O)c1c(O)cccc1CCc1cc(O)ccc1O,100,0
CHEMBL2403005,COc1cc(-c2nc3sc4c(c3c(=O)n2-c2ccc3c(C)c5ccc(N)cc5nc3c2)CCCC4)cc(OC)c1OC,8,1
CHEMBL2403018,Cc1c2ccc(N)cc2nc2cc(-n3c(/C=C/c4ccccc4)nc4sc5c(c4c3=O)CCCC5)ccc12,13,1
CHEMBL2403430,O=C(Cc1ccc(Cl)cc1)Nc1nc(-c2ccc(Br)cc2)cs1,12.5,1
CHEMBL2403431,O=C(Cc1ccc(Br)cc1)Nc1nc(-c2ccc(Br)cc2)cs1,25,1
CHEMBL2403432,O=C(Cc1cccc(Cl)c1)Nc1nc(-c2ccc(Br)cc2)cs1,3.13,1
CHEMBL2403433,O=C(Cc1cccc(Br)c1)Nc1nc(-c2ccc(Br)cc2)cs1,6.25,1
CHEMBL2403434,COc1cccc(CC(=O)Nc2nc(-c3ccc(Br)cc3)cs2)c1,26.565,1
CHEMBL2403440,O=C(Cc1ccc(Br)cc1)Nc1nc(-c2ccccc2)cs1,50,0
CHEMBL2403441,O=C(Cc1cccc(Cl)c1)Nc1nc(-c2ccccc2)cs1,6.25,1
CHEMBL2403442,O=C(Cc1cccc(Br)c1)Nc1nc(-c2ccccc2)cs1,3.13,1
CHEMBL2403443,COc1cccc(CC(=O)Nc2nc(-c3ccccc3)cs2)c1,50,0
CHEMBL2403492,O=C(Cc1ccccc1)Nc1nc(-c2ccc(Br)cc2)cs1,25,1
CHEMBL2403493,O=C(Cc1ccc(F)cc1)Nc1nc(-c2ccc(Br)cc2)cs1,12.5,1
CHEMBL2403494,O=C(Cc1ccccc1)Nc1nc(-c2ccccc2)cs1,25,1
CHEMBL2403495,O=C(Cc1ccc(F)cc1)Nc1nc(-c2ccccc2)cs1,12.5,1
CHEMBL2403496,O=C(Cc1ccc(Cl)cc1)Nc1nc(-c2ccccc2)cs1,25,1
CHEMBL2403552,NC(=O)c1cccc(OCCCCl)c1,64,0
CHEMBL2403553,NC(=O)c1cccc(OCCCCCl)c1,8,1
CHEMBL2403554,NC(=O)c1cccc(OCCCCCCl)c1,32,1
CHEMBL2403555,NC(=O)c1cccc(OCCCCCCCl)c1,42.666667,0
CHEMBL2403556,NC(=O)c1cccc(OCCBr)c1,106.666667,0
CHEMBL2403557,NC(=O)c1cccc(OCCCBr)c1,85.333333,0
CHEMBL2403558,NC(=O)c1cccc(OCCCCBr)c1,8,1
CHEMBL2403559,NC(=O)c1cccc(OCCCCCBr)c1,26.666667,1
CHEMBL2403560,NC(=O)c1cccc(OCCCCCCBr)c1,64,0
CHEMBL2403561,CCOCCCCCOc1cccc(C(N)=O)c1,64,0
CHEMBL2403562,CCCOCCCCCOc1cccc(C(N)=O)c1,26.666667,1
CHEMBL2403563,CCCCOCCCCCOc1cccc(C(N)=O)c1,6.666667,1
CHEMBL2403564,NC(=O)c1cccc(OCCCOc2ccccc2)c1,1024,0
CHEMBL2403565,COc1ccc(OCCCOc2cccc(C(N)=O)c2)cc1,1024,0
CHEMBL2403566,NC(=O)c1cccc(OCCCOc2ccc(Cl)cc2)c1,1024,0
CHEMBL2403567,NC(=O)c1cccc(OCCCOc2ccc([N+](=O)[O-])cc2)c1,1024,0
CHEMBL2403568,NC(=O)c1cccc(OCCCCOc2ccccc2)c1,1024,0
CHEMBL2403569,COc1ccc(OCCCCOc2cccc(C(N)=O)c2)cc1,4096,0
CHEMBL2403570,NC(=O)c1cccc(OCCCCOc2ccc(Cl)cc2)c1,1024,0
CHEMBL2403571,NC(=O)c1cccc(OCCCCOc2ccc([N+](=O)[O-])cc2)c1,1024,0
CHEMBL2403572,NC(=O)c1cccc(OCCCn2cncn2)c1,2048,0
CHEMBL2403573,NC(=O)c1cccc(OCCCCn2cncn2)c1,1024,0
CHEMBL2403574,NC(=O)c1cccc(OCCCCn2ccnc2)c1,256,0
CHEMBL2403575,Cc1nc2ccccc2n1CCCCOc1cccc(C(N)=O)c1,1024,0
CHEMBL2403576,NC(=O)c1cccc(OCCSc2nc3ccccc3s2)c1,2048,0
CHEMBL2403577,NC(=O)c1cccc(OCCCSc2nc3ccccc3s2)c1,512,0
CHEMBL2403578,NC(=O)c1cccc(OCCCSc2nc3ccccc3[nH]2)c1,1024,0
CHEMBL2403579,NC(=O)c1cccc(OCCCCSc2nc3ccccc3s2)c1,1024,0
CHEMBL240493,O=C(O)c1c(O)cccc1CCc1ccc(O)c(O)c1,100,0
CHEMBL240495,O=C(O)c1c(O)cccc1CCc1ccc(O)cc1,50,0
CHEMBL2407154,Cc1nc(-c2ccc[n+](Cc3ccccc3)c2)n2c1c(=O)[nH]c1ccccc12,500,0
CHEMBL2407155,CCCCCC[n+]1cccc(-c2nc(-c3ccccc3)c3c(=O)[nH]c4ccccc4n23)c1,62.5,0
CHEMBL2407156,CCCCCCCCC[n+]1cccc(-c2nc(-c3ccccc3)c3c(=O)n(CCCCCC)c4ccccc4n23)c1,0.97,1
CHEMBL2407157,CCCCCCCCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](CCCCCCCCC)c3)n2c2ccccc21,1.5,1
CHEMBL2407158,CCCC[n+]1cccc(-c2nc(-c3ccccc3)c3c(=O)[nH]c4ccccc4n23)c1,500,0
CHEMBL2407159,CCCCCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](CCCCCC)c3)n2c2ccccc21,62.5,0
CHEMBL2407160,CCCCCCCCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](CCCCCC)c3)n2c2ccccc21,62.5,0
CHEMBL2407161,CCCCCCCCC[n+]1cccc(-c2nc(-c3ccccc3)c3c(=O)n(CCCCCC)c4ccccc4n23)c1,0.78,1
CHEMBL2407162,CCCCCCCCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](CCCCCCCCC)c3)n2c2ccccc21,7.8,1
CHEMBL2407167,O=c1[nH]c2ccccc2n2c(-c3ccc[n+](Cc4ccccc4)c3)nc(-c3ccccc3)c12,31.3,1
CHEMBL2407177,N=C(N)NCCC[C@H](N)C(=O)N[C@@H](Cc1cncn1CCCC1CCCCC1)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,23.965975,1
CHEMBL2407178,N=C(N)NCCC[C@H](NC(=O)[C@@H](N)Cc1c[n+](CCCC2CCCCC2)cn1CCCC1CCCCC1)C(N)=O,10.006783,1
CHEMBL2408199,COc1ccc(C2=NN(c3ccccc3)C(c3noc(-c4ccc(Cl)cc4)n3)C2)cc1,30,1
CHEMBL2408200,COc1ccc(C2=NN(c3ccccc3)C(c3noc(-c4ccccc4OC)n3)C2)cc1,35,0
CHEMBL2408201,COc1ccc(C2=NN(c3ccccc3)C(c3noc(-c4ccc(OC)c(OC)c4)n3)C2)cc1,15,1
CHEMBL2408202,Oc1ccc(C2=NN(c3ccccc3)C(c3noc(-c4ccc(Cl)cc4)n3)C2)cc1,25,1
CHEMBL2408203,COc1ccc(-c2nc(C3CC(c4ccc(O)cc4)=NN3c3ccccc3)no2)cc1OC,20,1
CHEMBL2408204,COc1cc(-c2nc(C3CC(c4ccc(O)cc4)=NN3c3ccccc3)no2)cc(OC)c1OC,15,1
CHEMBL2408205,Oc1ccc(C2=NN(c3ccccc3)C(c3noc(-c4ccc(O)cc4)n3)C2)cc1,20,1
CHEMBL2408206,c1ccc(-c2cc(-c3noc(-c4ccccc4)n3)n(-c3ccccc3)n2)cc1,55,0
CHEMBL2408207,N/C(=N\O)C1CC(c2ccccc2)=NN1c1ccccc1,40,0
CHEMBL2408208,N/C(=N\O)C1CC(c2ccc(Cl)cc2)=NN1c1ccccc1,40,0
CHEMBL2408366,COc1ccc(C2=NN(c3ccccc3)C(/C(N)=N/O)C2)cc1,50,0
CHEMBL2408367,N/C(=N\O)C1CC(c2ccc(O)cc2)=NN1c1ccccc1,50,0
CHEMBL2408368,c1ccc(C2=NN(c3ccccc3)C(c3noc(-c4ccccc4)n3)C2)cc1,50,0
CHEMBL2408369,Clc1ccc(-c2nc(C3CC(c4ccccc4)=NN3c3ccccc3)no2)cc1,20,1
CHEMBL2408370,COc1ccccc1-c1nc(C2CC(c3ccccc3)=NN2c2ccccc2)no1,55,0
CHEMBL2408371,COc1ccc(-c2nc(C3CC(c4ccccc4)=NN3c3ccccc3)no2)cc1OC,20,1
CHEMBL2408372,Clc1ccc(C2=NN(c3ccccc3)C(c3noc(-c4ccccc4)n3)C2)cc1,50,0
CHEMBL2408373,Clc1ccc(C2=NN(c3ccccc3)C(c3noc(-c4ccc(Cl)cc4)n3)C2)cc1,20,1
CHEMBL2408374,COc1ccccc1-c1nc(C2CC(c3ccc(Cl)cc3)=NN2c2ccccc2)no1,30,1
CHEMBL2408375,COc1ccc(-c2nc(C3CC(c4ccc(Cl)cc4)=NN3c3ccccc3)no2)cc1OC,25,1
CHEMBL2408376,COc1ccc(C2=NN(c3ccccc3)C(c3noc(-c4ccccc4)n3)C2)cc1,55,0
CHEMBL2408679,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@H]4C[C@H](NCCn5ccnc5)CC[C@]4(C)[C@H]3CC[C@@]21C,10,1
CHEMBL2408680,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@H]4C[C@H](NCCCn5ccnc5)CC[C@]4(C)[C@H]3CC[C@@]21C,12.8,1
CHEMBL2408681,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@H]4C[C@H](NCCc5cnc[nH]5)CC[C@]4(C)[C@H]3CC[C@@]21C,17.6,1
CHEMBL2408682,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@H]4C[C@H](NCc5ccccn5)CC[C@]4(C)[C@H]3CC[C@@]21C,14.8,1
CHEMBL2408683,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@H]4C[C@H](NCCc5ccccn5)CC[C@]4(C)[C@H]3CC[C@@]21C,14,1
CHEMBL2408684,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](NCCn2ccnc2)C[C@@H]1C[C@H]3NCCn1ccnc1,7.2,1
CHEMBL2408685,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](NCCc2cnc[nH]2)C[C@@H]1C[C@H]3NCCc1cnc[nH]1,7.2,1
CHEMBL2408686,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](NCc2ccccn2)C[C@@H]1C[C@H]3NCc1ccccn1,2,1
CHEMBL2408959,COc1c(Cl)c(C)c(Cl)c(O)c1C1OC(=O)c2c(O)cc(O)c(CC=C(C)C)c21,25,1
CHEMBL2408960,COc1cc(OC)c(CC=C(C)C)c(C(=O)c2c(O)c(Cl)c(C)c(Cl)c2OC)c1C=O,12.5,1
CHEMBL2408961,COc1c(Cl)c(C)c(Cl)c(O)c1C(=O)c1c(Br)c(O)cc(O)c1Br,30,1
CHEMBL2408962,COc1c(Cl)c(C)c(Cl)c(O)c1C(=O)c1cc(O)cc(O)c1CC=C(C)C,5,1
CHEMBL2408963,COc1c(Cl)c(C)c(Cl)c(O)c1C(=O)c1cc(O)cc2c1CCC(C)(C)O2,7,1
CHEMBL240918,O=C(O)c1c(O)cccc1CC1CCCCCCCCCCC1,0.39,1
CHEMBL240919,CC(C)CCCC(C)CCCc1cccc(O)c1C(=O)O,0.39,1
CHEMBL240920,CCCCCC(CC)Cc1cccc(O)c1C(=O)O,6.25,1
CHEMBL240963,O=C1C=C(O)C(=O)c2ccccc21,125,0
CHEMBL2409841,Cn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](Cc4ccccc4)c3)n2c2ccccc21,31.3,1
CHEMBL2409842,CCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](Cc4ccccc4)c3)n2c2ccccc21,62.5,0
CHEMBL2409843,CCCCCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](Cc4ccccc4)c3)n2c2ccccc21,0.97,1
CHEMBL2409844,CCCCCCCCCn1c(=O)c2c(-c3ccccc3)nc(-c3ccc[n+](Cc4ccccc4)c3)n2c2ccccc21,1.95,1
CHEMBL240985,O=C(N/N=C/c1ccc([N+](=O)[O-])s1)c1ccc(Br)cc1,0.63,1
CHEMBL241072,N#Cc1ccc(NC(=O)c2noc(-c3ccccc3)n2)c(C(=O)O)c1,18,1
CHEMBL241098,COc1cccc(C2NCCc3c2[nH]c2ccccc32)c1,6.25,1
CHEMBL241149,O=C(NS(=O)(=O)c1ccccc1)c1ccccc1,378,0
CHEMBL241150,Cc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,256,0
CHEMBL241161,COc1cc(OC)c(C2CCN(C)CC2)cc1C(=O)/C=C/c1ccccc1Cl,9.998,1
CHEMBL241306,CCOc1nc(SCc2ccccc2)ncc1C(=O)Nc1ccc(C#N)cc1C(=O)O,8,1
CHEMBL2413098,Cc1cn(C[C@H]2CN(c3ccc(N4CCN(C(=O)CNC(=O)C(F)(F)F)CC4)c(F)c3)C(=O)O2)nn1,8,1
CHEMBL2413118,CC(=O)N1N=C(c2ccc(Br)cc2)OC1c1ccc([N+](=O)[O-])o1,2.2809,1
CHEMBL2413119,CC(=O)N1N=C(c2ccc(I)cc2)OC1c1ccc([N+](=O)[O-])o1,1.7086,1
CHEMBL2413120,N#Cc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1,1.13692,1
CHEMBL2413121,CCCCc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1,0.63066,1
